transaction_id,merchant_id,customer_id,amount,payment_method,device,location,transaction_time,incident_type,previous_transactions,previous_failures,previous_success_rate,retry_count,is_high_value,transaction_velocity,strategy,recovery_probability,recovery_success,recovered_amount
txn-0044677,demo-merchant-001,customer-03709,2436.37,WALLET,IOS,Bengaluru,2026-08-22 02:34:22.711365,,12,3,0.75,0,False,3,NO_ACTION,0.0,0,0.0
txn-0034939,demo-merchant-001,customer-04451,2614.13,CARD,IOS,Chennai,2026-06-30 19:07:59.711365,,3,1,0.6667,0,False,2,NO_ACTION,0.0,0,0.0
txn-0003561,demo-merchant-001,customer-04920,40547.69,CARD,IOS,Mumbai,2026-06-26 03:03:36.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,3,SMART_RETRY,0.4,0,0.0
txn-0010416,demo-merchant-001,customer-02587,833.23,UPI,ANDROID,Chennai,2026-08-19 20:09:28.711365,,3,0,1.0,0,False,3,NO_ACTION,0.0,0,0.0
txn-0005265,demo-merchant-001,customer-03815,29459.31,CARD,IOS,Mumbai,2026-08-29 03:40:06.711365,HIGH_VALUE_CARD_DEGRADATION,2,1,0.5,0,True,5,ALTERNATIVE_PAYMENT,0.715,1,29459.31
txn-0016157,demo-merchant-001,customer-04045,1564.98,UPI,ANDROID,Delhi,2026-08-22 06:57:30.711365,,1,1,0.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0026443,demo-merchant-001,customer-02607,4423.94,UPI,ANDROID,Hyderabad,2026-08-07 00:45:34.711365,,5,0,1.0,1,False,3,ALTERNATIVE_PAYMENT,0.43,0,0.0
txn-0043135,demo-merchant-001,customer-04949,6496.39,NETBANKING,DESKTOP,Delhi,2026-08-10 15:50:18.711365,,10,2,0.8,0,False,3,SMART_RETRY,0.27,0,0.0
txn-0016251,demo-merchant-001,customer-03733,3991.67,NETBANKING,DESKTOP,Mumbai,2026-06-11 03:45:04.711365,,4,2,0.5,0,False,5,ALTERNATIVE_PAYMENT,0.37,1,3991.67
txn-0003194,demo-merchant-001,customer-03935,27684.28,CARD,IOS,Mumbai,2026-06-19 22:55:11.711365,HIGH_VALUE_CARD_DEGRADATION,1,1,0.0,0,True,3,NO_ACTION,0.0,0,0.0
txn-0037869,demo-merchant-001,customer-03536,6052.73,NETBANKING,IOS,Bengaluru,2026-07-31 20:38:12.711365,,6,3,0.5,0,False,1,SMART_RETRY,0.255,0,0.0
txn-0043934,demo-merchant-001,customer-03320,1721.02,NETBANKING,ANDROID,Mumbai,2026-07-30 11:09:23.711365,,11,1,0.9091,0,False,3,ALTERNATIVE_PAYMENT,0.465,1,1721.02
txn-0004970,demo-merchant-001,customer-01983,38842.19,CARD,IOS,Mumbai,2026-06-21 20:02:59.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,1,SMART_RETRY,0.4,1,38842.19
txn-0005589,demo-merchant-001,customer-03304,1790.22,UPI,DESKTOP,Hyderabad,2026-07-21 20:19:34.711365,EVENING_DEGRADATION,1,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0030009,demo-merchant-001,customer-02573,2565.35,NETBANKING,IOS,Mumbai,2026-06-15 18:28:35.711365,,7,1,0.8571,0,False,4,SMART_RETRY,0.285,1,2565.35
txn-0001548,demo-merchant-001,customer-03641,2546.15,UPI,ANDROID,Bengaluru,2026-07-30 23:16:05.711365,UPI_DEGRADATION,0,0,1.0,1,False,3,ALTERNATIVE_PAYMENT,0.51,0,0.0
txn-0034248,demo-merchant-001,customer-00310,986.77,UPI,ANDROID,Mumbai,2026-08-13 20:56:44.711365,,4,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.48,1,986.77
txn-0025101,demo-merchant-001,customer-02416,5181.79,UPI,IOS,Delhi,2026-07-01 10:56:55.711365,,3,0,1.0,0,False,4,ALTERNATIVE_PAYMENT,0.48,1,5181.79
txn-0004685,demo-merchant-001,customer-01198,19006.44,CARD,IOS,Mumbai,2026-07-31 05:28:39.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,1,True,3,SMART_RETRY,0.35,0,0.0
txn-0026805,demo-merchant-001,customer-03861,735.27,UPI,IOS,Chennai,2026-06-09 11:02:57.711365,,6,2,0.6667,0,False,3,SMART_RETRY,0.32,0,0.0
txn-0022433,demo-merchant-001,customer-00798,7122.17,NETBANKING,ANDROID,Delhi,2026-08-08 18:15:48.711365,,4,2,0.5,0,False,2,ALTERNATIVE_PAYMENT,0.37,1,7122.17
txn-0013285,demo-merchant-001,customer-01021,496.88,NETBANKING,IOS,Chennai,2026-07-08 21:42:57.711365,,2,1,0.5,0,False,1,NO_ACTION,0.0,0,0.0
txn-0001023,demo-merchant-001,customer-01239,1961.41,UPI,ANDROID,Bengaluru,2026-09-01 20:45:03.711365,UPI_DEGRADATION,0,0,1.0,1,False,4,SMART_RETRY,0.56,1,1961.41
txn-0017553,demo-merchant-001,customer-00244,2936.83,NETBANKING,DESKTOP,Chennai,2026-09-02 07:06:27.711365,,3,2,0.3333,0,False,5,ALTERNATIVE_PAYMENT,0.29,0,0.0
txn-0016489,demo-merchant-001,customer-04294,4147.88,UPI,IOS,Delhi,2026-08-12 07:08:49.711365,,4,1,0.75,0,False,2,NO_ACTION,0.0,0,0.0
txn-0004608,demo-merchant-001,customer-04701,31043.76,CARD,IOS,Mumbai,2026-08-12 09:47:31.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,1,ALTERNATIVE_PAYMENT,0.81,1,31043.76
txn-0001410,demo-merchant-001,customer-01855,1636.37,UPI,ANDROID,Bengaluru,2026-06-26 20:12:46.711365,UPI_DEGRADATION,0,0,1.0,1,False,3,SMART_RETRY,0.56,0,0.0
txn-0033959,demo-merchant-001,customer-00829,1575.66,NETBANKING,DESKTOP,Delhi,2026-06-25 10:24:35.711365,,5,3,0.4,1,False,4,SMART_RETRY,0.125,0,0.0
txn-0048066,demo-merchant-001,customer-04213,956.66,WALLET,DESKTOP,Mumbai,2026-07-14 15:44:31.711365,,10,2,0.8,1,False,1,ALTERNATIVE_PAYMENT,0.32,0,0.0
txn-0003144,demo-merchant-001,customer-00128,10663.7,CARD,IOS,Mumbai,2026-07-29 05:33:09.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,2,ALTERNATIVE_PAYMENT,0.81,1,10663.7
txn-0034024,demo-merchant-001,customer-02891,1150.2,WALLET,ANDROID,Delhi,2026-07-04 05:26:23.711365,,8,1,0.875,0,False,5,ALTERNATIVE_PAYMENT,0.385,0,0.0
txn-0039257,demo-merchant-001,customer-03713,13082.39,CARD,DESKTOP,Chennai,2026-08-21 14:04:09.711365,,6,2,0.6667,0,True,5,SMART_RETRY,0.24,0,0.0
txn-0019671,demo-merchant-001,customer-01480,4771.59,WALLET,IOS,Chennai,2026-06-25 08:08:24.711365,,5,1,0.8,0,False,3,NO_ACTION,0.0,0,0.0
txn-0001093,demo-merchant-001,customer-03621,3579.6,UPI,ANDROID,Bengaluru,2026-06-12 22:39:40.711365,UPI_DEGRADATION,0,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.56,0,0.0
txn-0025546,demo-merchant-001,customer-01805,1463.28,WALLET,IOS,Mumbai,2026-07-29 20:06:26.711365,,3,1,0.6667,0,False,2,ALTERNATIVE_PAYMENT,0.385,0,0.0
txn-0003243,demo-merchant-001,customer-00602,26447.62,CARD,IOS,Mumbai,2026-08-23 23:59:27.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,3,ALTERNATIVE_PAYMENT,0.81,1,26447.62
txn-0013826,demo-merchant-001,customer-04442,4728.69,NETBANKING,ANDROID,Delhi,2026-07-11 23:51:12.711365,,1,1,0.0,0,False,5,SMART_RETRY,0.205,0,0.0
txn-0007704,demo-merchant-001,customer-02044,3241.59,NETBANKING,DESKTOP,Chennai,2026-07-30 19:59:47.711365,EVENING_DEGRADATION,4,1,0.75,0,False,5,ALTERNATIVE_PAYMENT,0.485,1,3241.59
txn-0004100,demo-merchant-001,customer-03388,29354.41,CARD,IOS,Mumbai,2026-08-30 12:51:11.711365,HIGH_VALUE_CARD_DEGRADATION,1,1,0.0,0,True,2,NO_ACTION,0.0,0,0.0
txn-0043978,demo-merchant-001,customer-04932,2118.55,UPI,IOS,Bengaluru,2026-07-26 08:38:21.711365,,8,2,0.75,0,False,5,ALTERNATIVE_PAYMENT,0.37,0,0.0
txn-0023021,demo-merchant-001,customer-02341,2022.58,CARD,DESKTOP,Mumbai,2026-07-17 10:28:30.711365,,4,1,0.75,1,False,5,SMART_RETRY,0.235,0,0.0
txn-0046052,demo-merchant-001,customer-01458,1957.93,WALLET,DESKTOP,Bengaluru,2026-08-02 12:48:22.711365,,10,0,1.0,0,False,5,NO_ACTION,0.0,0,0.0
txn-0007312,demo-merchant-001,customer-02295,2014.11,CARD,DESKTOP,Chennai,2026-07-14 20:56:10.711365,EVENING_DEGRADATION,1,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0005615,demo-merchant-001,customer-00518,4298.14,CARD,IOS,Delhi,2026-08-11 20:41:46.711365,EVENING_DEGRADATION,1,1,0.0,0,False,3,SMART_RETRY,0.325,0,0.0
txn-0002894,demo-merchant-001,customer-01141,2376.11,UPI,ANDROID,Bengaluru,2026-08-13 20:44:32.711365,UPI_DEGRADATION,0,0,1.0,0,False,2,ALTERNATIVE_PAYMENT,0.56,1,2376.11
txn-0000138,demo-merchant-001,customer-02531,1545.73,UPI,ANDROID,Bengaluru,2026-07-31 20:37:23.711365,UPI_DEGRADATION,0,0,1.0,0,False,1,NO_ACTION,0.0,0,0.0
txn-0016942,demo-merchant-001,customer-00384,1853.41,WALLET,ANDROID,Hyderabad,2026-06-17 14:05:03.711365,,2,0,1.0,0,False,5,SMART_RETRY,0.38,0,0.0
txn-0049412,demo-merchant-001,customer-01296,452.62,WALLET,ANDROID,Bengaluru,2026-07-18 02:54:45.711365,,5,1,0.8,0,False,3,ALTERNATIVE_PAYMENT,0.385,1,452.62
txn-0016743,demo-merchant-001,customer-04452,5618.07,WALLET,IOS,Chennai,2026-07-12 20:18:40.711365,,3,1,0.6667,0,False,3,SMART_RETRY,0.285,1,5618.07
txn-0004782,demo-merchant-001,customer-01312,38059.96,CARD,IOS,Mumbai,2026-06-15 13:41:08.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,2,NO_ACTION,0.0,0,0.0
txn-0039939,demo-merchant-001,customer-00726,3138.7,NETBANKING,IOS,Mumbai,2026-08-20 01:23:34.711365,,12,3,0.75,0,False,5,ALTERNATIVE_PAYMENT,0.355,1,3138.7
txn-0027825,demo-merchant-001,customer-04668,1087.26,UPI,ANDROID,Hyderabad,2026-06-15 07:40:35.711365,,6,0,1.0,0,False,5,SMART_RETRY,0.43,0,0.0
txn-0034670,demo-merchant-001,customer-00177,2429.57,WALLET,ANDROID,Chennai,2026-06-29 09:00:20.711365,,8,2,0.75,0,False,4,SMART_RETRY,0.27,1,2429.57
txn-0047511,demo-merchant-001,customer-04672,5977.74,WALLET,IOS,Bengaluru,2026-08-01 05:34:53.711365,,15,2,0.8667,0,False,3,NO_ACTION,0.0,0,0.0
txn-0008640,demo-merchant-001,customer-00496,2787.03,UPI,ANDROID,Bengaluru,2026-06-21 11:10:50.711365,,0,0,1.0,0,False,1,SMART_RETRY,0.43,0,0.0
txn-0003846,demo-merchant-001,customer-04870,20092.59,CARD,IOS,Mumbai,2026-08-12 11:00:28.711365,HIGH_VALUE_CARD_DEGRADATION,1,1,0.0,0,True,5,ALTERNATIVE_PAYMENT,0.635,1,20092.59
txn-0004499,demo-merchant-001,customer-02044,41340.06,CARD,IOS,Mumbai,2026-08-23 22:38:32.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,2,True,3,NO_ACTION,0.0,0,0.0
txn-0002188,demo-merchant-001,customer-00526,1615.79,UPI,ANDROID,Bengaluru,2026-07-26 22:15:09.711365,UPI_DEGRADATION,0,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0023715,demo-merchant-001,customer-02888,3380.36,WALLET,DESKTOP,Chennai,2026-08-15 11:18:03.711365,,4,1,0.75,2,False,2,NO_ACTION,0.0,0,0.0
txn-0043628,demo-merchant-001,customer-02851,2092.45,NETBANKING,IOS,Chennai,2026-07-10 12:41:02.711365,,12,2,0.8333,0,False,4,NO_ACTION,0.0,0,0.0
txn-0038987,demo-merchant-001,customer-02815,1030.17,NETBANKING,IOS,Hyderabad,2026-07-08 00:39:27.711365,,10,1,0.9,0,False,2,SMART_RETRY,0.365,0,0.0
txn-0004923,demo-merchant-001,customer-03332,15212.82,CARD,IOS,Mumbai,2026-06-22 18:38:17.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,2,SMART_RETRY,0.4,0,0.0
txn-0023143,demo-merchant-001,customer-03752,1291.66,UPI,IOS,Hyderabad,2026-07-15 04:14:25.711365,,6,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0012437,demo-merchant-001,customer-03021,3088.71,WALLET,IOS,Mumbai,2026-08-01 04:42:58.711365,,1,0,1.0,1,False,5,ALTERNATIVE_PAYMENT,0.43,0,0.0
txn-0002276,demo-merchant-001,customer-03751,839.03,UPI,ANDROID,Bengaluru,2026-06-09 23:05:22.711365,UPI_DEGRADATION,1,0,1.0,1,False,2,ALTERNATIVE_PAYMENT,0.51,0,0.0
txn-0048007,demo-merchant-001,customer-00173,1244.39,NETBANKING,IOS,Bengaluru,2026-08-02 13:29:08.711365,,15,2,0.8667,0,False,1,SMART_RETRY,0.27,0,0.0
txn-0004810,demo-merchant-001,customer-04436,36830.6,CARD,IOS,Mumbai,2026-07-27 02:14:20.711365,HIGH_VALUE_CARD_DEGRADATION,3,1,0.6667,1,True,2,SMART_RETRY,0.255,1,36830.6
txn-0005109,demo-merchant-001,customer-00271,26253.29,CARD,IOS,Mumbai,2026-07-19 21:48:11.711365,HIGH_VALUE_CARD_DEGRADATION,2,0,1.0,0,True,3,ALTERNATIVE_PAYMENT,0.81,1,26253.29
txn-0021243,demo-merchant-001,customer-00154,1138.5,CARD,ANDROID,Chennai,2026-07-17 12:36:12.711365,,6,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.56,1,1138.5
txn-0009188,demo-merchant-001,customer-03902,7474.14,UPI,ANDROID,Mumbai,2026-07-11 18:35:14.711365,,2,0,1.0,1,False,3,ALTERNATIVE_PAYMENT,0.43,0,0.0
txn-0014582,demo-merchant-001,customer-03829,1017.51,NETBANKING,ANDROID,Chennai,2026-07-29 10:36:33.711365,,4,0,1.0,0,False,4,ALTERNATIVE_PAYMENT,0.48,1,1017.51
txn-0000735,demo-merchant-001,customer-00699,4556.12,UPI,ANDROID,Bengaluru,2026-08-11 23:46:50.711365,UPI_DEGRADATION,0,0,1.0,2,False,5,NO_ACTION,0.0,0,0.0
txn-0041680,demo-merchant-001,customer-03901,3493.13,UPI,ANDROID,Hyderabad,2026-08-25 06:31:44.711365,,8,0,1.0,0,False,2,SMART_RETRY,0.43,0,0.0
txn-0028151,demo-merchant-001,customer-04883,1897.49,CARD,DESKTOP,Mumbai,2026-08-06 23:20:28.711365,,4,1,0.75,0,False,2,NO_ACTION,0.0,0,0.0
txn-0015272,demo-merchant-001,customer-02484,5474.8,WALLET,ANDROID,Chennai,2026-06-07 14:03:17.711365,,4,3,0.25,0,False,3,SMART_RETRY,0.175,0,0.0
txn-0005043,demo-merchant-001,customer-01228,44941.37,CARD,IOS,Mumbai,2026-06-26 12:27:56.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,1,True,4,NO_ACTION,0.0,0,0.0
txn-0042820,demo-merchant-001,customer-01899,1441.54,CARD,DESKTOP,Delhi,2026-07-11 02:14:12.711365,,5,1,0.8,0,False,3,SMART_RETRY,0.285,1,1441.54
txn-0016393,demo-merchant-001,customer-01887,1394.56,WALLET,IOS,Chennai,2026-08-17 06:16:30.711365,,4,0,1.0,0,False,5,SMART_RETRY,0.38,1,1394.56
txn-0004929,demo-merchant-001,customer-01037,42858.85,CARD,IOS,Mumbai,2026-06-21 15:11:07.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,4,NO_ACTION,0.0,0,0.0
txn-0019028,demo-merchant-001,customer-02096,2328.85,NETBANKING,IOS,Hyderabad,2026-06-15 23:29:03.711365,,4,1,0.75,0,False,2,SMART_RETRY,0.285,0,0.0
txn-0030648,demo-merchant-001,customer-03721,997.77,NETBANKING,DESKTOP,Delhi,2026-08-14 08:04:06.711365,,5,0,1.0,0,False,4,SMART_RETRY,0.38,0,0.0
txn-0004722,demo-merchant-001,customer-02660,28334.54,CARD,IOS,Mumbai,2026-07-06 02:40:26.711365,HIGH_VALUE_CARD_DEGRADATION,1,1,0.0,0,True,4,ALTERNATIVE_PAYMENT,0.635,0,0.0
txn-0004592,demo-merchant-001,customer-02367,33324.23,CARD,IOS,Mumbai,2026-06-13 17:51:01.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,4,NO_ACTION,0.0,0,0.0
txn-0000141,demo-merchant-001,customer-00944,2399.15,UPI,ANDROID,Bengaluru,2026-08-03 20:09:48.711365,UPI_DEGRADATION,0,0,1.0,1,False,4,ALTERNATIVE_PAYMENT,0.51,1,2399.15
txn-0028672,demo-merchant-001,customer-00405,2319.66,NETBANKING,IOS,Delhi,2026-06-25 22:10:12.711365,,3,0,1.0,0,False,5,SMART_RETRY,0.38,0,0.0
txn-0035848,demo-merchant-001,customer-02218,5365.49,CARD,DESKTOP,Mumbai,2026-06-26 01:18:31.711365,,8,2,0.75,0,False,5,ALTERNATIVE_PAYMENT,0.45,0,0.0
txn-0046182,demo-merchant-001,customer-04652,4459.21,CARD,IOS,Delhi,2026-07-06 23:33:23.711365,,8,3,0.625,0,False,1,SMART_RETRY,0.255,0,0.0
txn-0006090,demo-merchant-001,customer-00652,3718.2,CARD,DESKTOP,Delhi,2026-08-28 18:18:00.711365,EVENING_DEGRADATION,2,0,1.0,0,False,4,ALTERNATIVE_PAYMENT,0.66,0,0.0
txn-0006432,demo-merchant-001,customer-03905,265.89,CARD,IOS,Hyderabad,2026-08-08 20:26:27.711365,EVENING_DEGRADATION,4,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0026034,demo-merchant-001,customer-02445,4183.53,WALLET,ANDROID,Mumbai,2026-06-28 21:49:43.711365,,9,1,0.8889,1,False,4,SMART_RETRY,0.235,1,4183.53
txn-0006953,demo-merchant-001,customer-01827,5670.17,CARD,ANDROID,Chennai,2026-06-14 19:42:59.711365,EVENING_DEGRADATION,2,1,0.5,0,False,5,ALTERNATIVE_PAYMENT,0.565,1,5670.17
txn-0005809,demo-merchant-001,customer-04323,1075.14,NETBANKING,IOS,Chennai,2026-07-08 20:20:10.711365,EVENING_DEGRADATION,2,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0036035,demo-merchant-001,customer-04783,3098.54,UPI,IOS,Delhi,2026-06-30 10:05:41.711365,,6,0,1.0,0,False,3,NO_ACTION,0.0,0,0.0
txn-0047836,demo-merchant-001,customer-00642,1108.97,CARD,IOS,Delhi,2026-07-07 04:36:39.711365,,9,2,0.7778,0,False,4,SMART_RETRY,0.27,1,1108.97
txn-0003171,demo-merchant-001,customer-02032,21009.57,CARD,IOS,Mumbai,2026-06-26 00:19:29.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,5,SMART_RETRY,0.4,0,0.0
txn-0036231,demo-merchant-001,customer-02892,4534.22,NETBANKING,DESKTOP,Chennai,2026-06-30 13:00:44.711365,,5,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0020090,demo-merchant-001,customer-02542,1173.47,UPI,DESKTOP,Hyderabad,2026-08-03 17:33:33.711365,,0,0,1.0,0,False,3,SMART_RETRY,0.43,0,0.0
txn-0041350,demo-merchant-001,customer-04922,1408.86,CARD,DESKTOP,Bengaluru,2026-06-28 11:38:22.711365,,4,0,1.0,0,False,5,NO_ACTION,0.0,0,0.0
txn-0024626,demo-merchant-001,customer-03936,2709.83,WALLET,IOS,Delhi,2026-07-15 12:33:24.711365,,7,1,0.8571,1,False,4,NO_ACTION,0.0,0,0.0
txn-0009414,demo-merchant-001,customer-00960,1467.56,CARD,ANDROID,Delhi,2026-08-24 19:43:23.711365,,3,0,1.0,0,False,2,ALTERNATIVE_PAYMENT,0.56,1,1467.56
txn-0036912,demo-merchant-001,customer-04318,2330.56,UPI,IOS,Hyderabad,2026-07-24 14:39:43.711365,,4,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.48,0,0.0
txn-0000137,demo-merchant-001,customer-01795,1068.81,UPI,ANDROID,Bengaluru,2026-08-25 21:39:16.711365,UPI_DEGRADATION,0,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0020955,demo-merchant-001,customer-01883,4338.68,CARD,DESKTOP,Mumbai,2026-08-13 16:48:30.711365,,4,2,0.5,0,False,2,ALTERNATIVE_PAYMENT,0.45,0,0.0
txn-0000716,demo-merchant-001,customer-01848,4834.55,UPI,ANDROID,Bengaluru,2026-06-24 22:57:25.711365,UPI_DEGRADATION,1,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.56,1,4834.55
txn-0004104,demo-merchant-001,customer-02350,16467.78,CARD,IOS,Mumbai,2026-08-07 05:18:43.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,3,SMART_RETRY,0.4,0,0.0
txn-0004603,demo-merchant-001,customer-00873,23922.08,CARD,IOS,Mumbai,2026-06-07 13:37:55.711365,HIGH_VALUE_CARD_DEGRADATION,2,2,0.0,2,True,4,NO_ACTION,0.0,0,0.0
txn-0031804,demo-merchant-001,customer-02461,1393.51,WALLET,DESKTOP,Hyderabad,2026-07-05 04:01:10.711365,,8,2,0.75,0,False,5,ALTERNATIVE_PAYMENT,0.37,0,0.0
txn-0004830,demo-merchant-001,customer-01183,33297.4,CARD,IOS,Mumbai,2026-07-20 08:54:28.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,2,NO_ACTION,0.0,0,0.0
txn-0010978,demo-merchant-001,customer-00837,862.77,CARD,DESKTOP,Chennai,2026-07-09 12:05:26.711365,,3,2,0.3333,0,False,2,SMART_RETRY,0.19,0,0.0
txn-0001458,demo-merchant-001,customer-04790,2713.05,UPI,ANDROID,Bengaluru,2026-08-30 20:44:13.711365,UPI_DEGRADATION,0,0,1.0,0,False,5,NO_ACTION,0.0,0,0.0
txn-0021653,demo-merchant-001,customer-04331,1362.31,WALLET,IOS,Mumbai,2026-06-05 12:22:15.711365,,4,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0034555,demo-merchant-001,customer-01597,6300.5,UPI,DESKTOP,Hyderabad,2026-08-04 09:00:17.711365,,8,0,1.0,0,False,2,SMART_RETRY,0.43,0,0.0
txn-0012967,demo-merchant-001,customer-00221,2561.44,CARD,IOS,Bengaluru,2026-08-18 05:37:30.711365,,1,0,1.0,0,False,2,SMART_RETRY,0.38,0,0.0
txn-0048853,demo-merchant-001,customer-02403,1211.74,WALLET,IOS,Mumbai,2026-08-22 17:02:57.711365,,10,0,1.0,0,False,5,NO_ACTION,0.0,0,0.0
txn-0002491,demo-merchant-001,customer-04518,1977.98,UPI,ANDROID,Bengaluru,2026-06-23 22:05:38.711365,UPI_DEGRADATION,1,0,1.0,0,False,4,SMART_RETRY,0.61,1,1977.98
txn-0000832,demo-merchant-001,customer-01735,959.09,UPI,ANDROID,Bengaluru,2026-08-27 23:43:55.711365,UPI_DEGRADATION,0,0,1.0,1,False,2,ALTERNATIVE_PAYMENT,0.51,1,959.09
txn-0046958,demo-merchant-001,customer-00036,235.38,NETBANKING,IOS,Chennai,2026-06-07 09:00:17.711365,,15,2,0.8667,0,False,2,NO_ACTION,0.0,0,0.0
txn-0006071,demo-merchant-001,customer-04143,7725.28,NETBANKING,DESKTOP,Hyderabad,2026-06-19 18:45:43.711365,EVENING_DEGRADATION,0,0,1.0,1,False,4,NO_ACTION,0.0,0,0.0
txn-0001662,demo-merchant-001,customer-04088,1819.74,UPI,ANDROID,Bengaluru,2026-07-01 21:43:24.711365,UPI_DEGRADATION,1,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.56,1,1819.74
txn-0029783,demo-merchant-001,customer-03831,1986.33,UPI,ANDROID,Hyderabad,2026-07-08 04:58:49.711365,,10,1,0.9,0,False,3,ALTERNATIVE_PAYMENT,0.465,1,1986.33
txn-0039442,demo-merchant-001,customer-02239,535.14,CARD,DESKTOP,Delhi,2026-08-08 20:56:24.711365,,6,1,0.8333,0,False,2,ALTERNATIVE_PAYMENT,0.465,1,535.14
txn-0039076,demo-merchant-001,customer-01110,1697.17,UPI,DESKTOP,Hyderabad,2026-08-13 19:00:39.711365,,9,1,0.8889,2,False,5,NO_ACTION,0.0,0,0.0
txn-0012533,demo-merchant-001,customer-01893,1538.66,CARD,DESKTOP,Hyderabad,2026-06-30 13:48:40.711365,,2,1,0.5,0,False,2,NO_ACTION,0.0,0,0.0
txn-0004692,demo-merchant-001,customer-01313,20986.63,CARD,IOS,Mumbai,2026-07-22 16:28:11.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,4,ALTERNATIVE_PAYMENT,0.81,1,20986.63
txn-0047536,demo-merchant-001,customer-02238,4772.47,UPI,DESKTOP,Bengaluru,2026-07-25 21:42:51.711365,,9,2,0.7778,0,False,3,NO_ACTION,0.0,0,0.0
txn-0048632,demo-merchant-001,customer-03826,3881.78,NETBANKING,DESKTOP,Bengaluru,2026-06-07 20:03:02.711365,,5,2,0.6,0,False,1,NO_ACTION,0.0,0,0.0
txn-0004887,demo-merchant-001,customer-00035,15864.58,CARD,IOS,Mumbai,2026-06-16 07:47:53.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,1,True,2,NO_ACTION,0.0,0,0.0
txn-0008417,demo-merchant-001,customer-00222,5102.22,WALLET,ANDROID,Delhi,2026-07-20 01:30:24.711365,,2,1,0.5,1,False,4,NO_ACTION,0.0,0,0.0
txn-0016072,demo-merchant-001,customer-03160,315.3,WALLET,ANDROID,Chennai,2026-08-11 14:28:31.711365,,3,1,0.6667,0,False,3,NO_ACTION,0.0,0,0.0
txn-0016656,demo-merchant-001,customer-00417,2027.74,NETBANKING,DESKTOP,Bengaluru,2026-07-14 10:05:16.711365,,3,0,1.0,0,False,3,SMART_RETRY,0.38,1,2027.74
txn-0025258,demo-merchant-001,customer-04924,1614.5,UPI,ANDROID,Delhi,2026-09-01 09:53:28.711365,,7,2,0.7143,0,False,2,NO_ACTION,0.0,0,0.0
txn-0030272,demo-merchant-001,customer-01373,3389.82,WALLET,DESKTOP,Bengaluru,2026-07-07 11:44:21.711365,,5,1,0.8,0,False,2,ALTERNATIVE_PAYMENT,0.385,1,3389.82
txn-0011303,demo-merchant-001,customer-04367,4039.3,NETBANKING,IOS,Chennai,2026-06-26 18:04:36.711365,,2,0,1.0,0,False,5,NO_ACTION,0.0,0,0.0
txn-0002968,demo-merchant-001,customer-04334,1267.27,UPI,ANDROID,Bengaluru,2026-07-30 23:38:03.711365,UPI_DEGRADATION,2,2,0.0,0,False,1,ALTERNATIVE_PAYMENT,0.37,1,1267.27
txn-0028174,demo-merchant-001,customer-01131,1137.41,WALLET,ANDROID,Hyderabad,2026-07-04 10:53:36.711365,,3,0,1.0,0,False,3,ALTERNATIVE_PAYMENT,0.48,0,0.0
txn-0012858,demo-merchant-001,customer-03125,286.23,CARD,ANDROID,Mumbai,2026-08-21 09:37:13.711365,,1,0,1.0,1,False,3,SMART_RETRY,0.33,1,286.23
