transaction_id,merchant_id,customer_id,amount,currency,payment_method,status,failure_reason,device,location,transaction_time,attempt_number,hour,day_of_week,is_high_value,is_new_customer,previous_transactions,previous_failures,previous_success_rate,retry_count,transaction_velocity,is_incident,incident_type
txn-0000380,demo-merchant-001,customer-02245,1047.61,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-06-16 22:16:05.711365,1,22,1,False,True,0,0,1.0,0,2,True,UPI_DEGRADATION
txn-0031340,demo-merchant-001,customer-02493,1910.48,INR,CARD,SUCCESS,,ANDROID,Hyderabad,2026-08-31 17:16:33.711365,1,17,0,False,False,6,0,1.0,0,5,False,
txn-0005253,demo-merchant-001,customer-02241,43928.13,INR,CARD,SUCCESS,,IOS,Mumbai,2026-06-22 12:22:51.711365,2,12,0,True,False,2,1,0.5,1,3,True,HIGH_VALUE_CARD_DEGRADATION
txn-0013402,demo-merchant-001,customer-01986,2190.55,INR,WALLET,FAILED,Temporary network failure,IOS,Chennai,2026-09-02 16:20:40.711365,1,16,2,False,False,4,0,1.0,0,5,False,
txn-0027101,demo-merchant-001,customer-03555,3026.46,INR,CARD,SUCCESS,,DESKTOP,Mumbai,2026-06-14 13:42:56.711365,1,13,6,False,False,5,0,1.0,0,5,False,
txn-0006813,demo-merchant-001,customer-00326,4174.71,INR,CARD,SUCCESS,,IOS,Delhi,2026-07-25 20:28:57.711365,1,20,5,False,False,2,0,1.0,0,1,True,EVENING_DEGRADATION
txn-0001938,demo-merchant-001,customer-01515,2907.52,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-06-19 20:24:51.711365,1,20,4,False,True,0,0,1.0,0,2,True,UPI_DEGRADATION
txn-0027330,demo-merchant-001,customer-04208,2356.25,INR,WALLET,SUCCESS,,IOS,Bengaluru,2026-07-24 07:42:12.711365,1,7,4,False,False,6,0,1.0,0,2,False,
txn-0035039,demo-merchant-001,customer-01661,2211.07,INR,UPI,SUCCESS,,ANDROID,Chennai,2026-07-28 10:32:08.711365,2,10,1,False,False,5,1,0.8,1,3,False,
txn-0021091,demo-merchant-001,customer-03043,4453.94,INR,NETBANKING,SUCCESS,,DESKTOP,Hyderabad,2026-07-11 15:26:07.711365,1,15,5,False,False,3,0,1.0,0,1,False,
txn-0005283,demo-merchant-001,customer-01060,19738.68,INR,CARD,SUCCESS,,IOS,Mumbai,2026-06-10 12:08:55.711365,1,12,2,True,True,0,0,1.0,0,3,True,HIGH_VALUE_CARD_DEGRADATION
txn-0024270,demo-merchant-001,customer-04759,2789.0,INR,NETBANKING,SUCCESS,,ANDROID,Chennai,2026-07-07 04:12:48.711365,2,4,1,False,False,5,2,0.6,1,4,False,
txn-0001677,demo-merchant-001,customer-03778,5295.59,INR,UPI,FAILED,Insufficient funds,ANDROID,Bengaluru,2026-08-02 21:43:38.711365,1,21,6,False,True,0,0,1.0,0,2,True,UPI_DEGRADATION
txn-0007474,demo-merchant-001,customer-01796,4311.95,INR,CARD,SUCCESS,,ANDROID,Delhi,2026-07-06 18:39:57.711365,1,18,0,False,False,2,0,1.0,0,2,True,EVENING_DEGRADATION
txn-0022180,demo-merchant-001,customer-04378,2072.4,INR,UPI,SUCCESS,,DESKTOP,Delhi,2026-06-30 03:20:53.711365,1,3,1,False,False,9,2,0.7778,0,2,False,
txn-0005690,demo-merchant-001,customer-00618,809.78,INR,WALLET,FAILED,Temporary network failure,IOS,Bengaluru,2026-07-16 20:58:49.711365,1,20,3,False,False,5,0,1.0,0,4,True,EVENING_DEGRADATION
txn-0040083,demo-merchant-001,customer-03132,3034.26,INR,NETBANKING,SUCCESS,,DESKTOP,Mumbai,2026-07-19 14:40:22.711365,1,14,6,False,False,6,1,0.8333,0,4,False,
txn-0032395,demo-merchant-001,customer-01948,1170.55,INR,NETBANKING,SUCCESS,,ANDROID,Hyderabad,2026-07-08 17:25:40.711365,1,17,2,False,False,6,0,1.0,0,5,False,
txn-0036431,demo-merchant-001,customer-02161,11599.4,INR,CARD,SUCCESS,,IOS,Delhi,2026-08-31 23:55:25.711365,1,23,0,True,False,5,1,0.8,0,3,False,
txn-0046301,demo-merchant-001,customer-01512,912.9,INR,CARD,SUCCESS,,ANDROID,Hyderabad,2026-06-10 17:41:00.711365,1,17,2,False,False,9,0,1.0,0,2,False,
txn-0028675,demo-merchant-001,customer-04233,1928.42,INR,CARD,SUCCESS,,DESKTOP,Mumbai,2026-09-02 05:52:08.711365,2,5,2,False,False,7,2,0.7143,1,2,False,
txn-0026151,demo-merchant-001,customer-04672,4884.3,INR,UPI,SUCCESS,,IOS,Bengaluru,2026-07-30 01:17:15.711365,1,1,3,False,False,8,0,1.0,0,2,False,
txn-0044847,demo-merchant-001,customer-00390,3790.82,INR,WALLET,SUCCESS,,IOS,Delhi,2026-08-01 15:13:04.711365,1,15,5,False,False,7,1,0.8571,0,3,False,
txn-0022856,demo-merchant-001,customer-03843,10108.48,INR,UPI,SUCCESS,,DESKTOP,Bengaluru,2026-07-19 19:36:04.711365,1,19,6,True,False,3,0,1.0,0,4,False,
txn-0043583,demo-merchant-001,customer-04611,1847.51,INR,UPI,SUCCESS,,DESKTOP,Bengaluru,2026-09-01 08:57:31.711365,1,8,1,False,False,10,4,0.6,0,3,False,
txn-0002627,demo-merchant-001,customer-04602,6146.26,INR,UPI,FAILED,Bank declined,ANDROID,Bengaluru,2026-07-16 21:00:56.711365,1,21,3,False,False,1,0,1.0,0,2,True,UPI_DEGRADATION
txn-0009551,demo-merchant-001,customer-00184,2325.77,INR,WALLET,SUCCESS,,IOS,Delhi,2026-06-15 09:29:20.711365,1,9,0,False,True,0,0,1.0,0,4,False,
txn-0027218,demo-merchant-001,customer-00012,793.45,INR,WALLET,SUCCESS,,DESKTOP,Delhi,2026-08-01 03:16:02.711365,1,3,5,False,False,7,2,0.7143,0,2,False,
txn-0037288,demo-merchant-001,customer-00630,1623.37,INR,WALLET,SUCCESS,,ANDROID,Bengaluru,2026-08-18 05:59:17.711365,1,5,1,False,False,8,0,1.0,0,4,False,
txn-0018493,demo-merchant-001,customer-02148,755.04,INR,WALLET,SUCCESS,,DESKTOP,Hyderabad,2026-06-19 14:22:52.711365,1,14,4,False,False,5,3,0.4,0,3,False,
txn-0010044,demo-merchant-001,customer-01944,1637.91,INR,UPI,SUCCESS,,ANDROID,Chennai,2026-08-23 02:08:21.711365,1,2,6,False,False,1,0,1.0,0,1,False,
txn-0016805,demo-merchant-001,customer-00713,2860.67,INR,WALLET,SUCCESS,,DESKTOP,Mumbai,2026-07-09 13:12:08.711365,1,13,3,False,False,3,0,1.0,0,2,False,
txn-0049005,demo-merchant-001,customer-03028,635.14,INR,WALLET,SUCCESS,,DESKTOP,Chennai,2026-06-15 09:37:42.711365,1,9,0,False,False,15,5,0.6667,0,1,False,
txn-0005151,demo-merchant-001,customer-01648,41603.33,INR,CARD,FAILED,Payment timeout,IOS,Mumbai,2026-07-29 02:54:04.711365,1,2,2,True,True,0,0,1.0,0,3,True,HIGH_VALUE_CARD_DEGRADATION
txn-0049970,demo-merchant-001,customer-03440,10146.77,INR,CARD,SUCCESS,,DESKTOP,Delhi,2026-07-23 17:04:46.711365,2,17,3,True,False,10,2,0.8,1,1,False,
txn-0029635,demo-merchant-001,customer-01777,3918.8,INR,NETBANKING,SUCCESS,,ANDROID,Hyderabad,2026-08-23 06:57:06.711365,2,6,6,False,False,6,0,1.0,1,5,False,
txn-0006396,demo-merchant-001,customer-00962,1237.74,INR,CARD,FAILED,Authentication failure,ANDROID,Delhi,2026-07-08 18:00:40.711365,1,18,2,False,False,2,1,0.5,0,2,True,EVENING_DEGRADATION
txn-0040220,demo-merchant-001,customer-01766,4174.82,INR,CARD,SUCCESS,,IOS,Mumbai,2026-06-07 00:45:16.711365,1,0,6,False,False,8,0,1.0,0,4,False,
txn-0047200,demo-merchant-001,customer-02043,3134.18,INR,NETBANKING,SUCCESS,,IOS,Mumbai,2026-07-09 08:56:11.711365,1,8,3,False,False,9,1,0.8889,0,4,False,
txn-0023074,demo-merchant-001,customer-02343,1920.17,INR,NETBANKING,SUCCESS,,ANDROID,Bengaluru,2026-08-29 09:34:25.711365,2,9,5,False,False,6,1,0.8333,1,2,False,
txn-0037004,demo-merchant-001,customer-03238,2027.72,INR,WALLET,SUCCESS,,DESKTOP,Bengaluru,2026-08-13 11:32:43.711365,2,11,3,False,False,7,1,0.8571,1,5,False,
txn-0018942,demo-merchant-001,customer-04046,3230.7,INR,UPI,SUCCESS,,IOS,Hyderabad,2026-07-24 17:36:32.711365,1,17,4,False,False,4,1,0.75,0,1,False,
txn-0019366,demo-merchant-001,customer-02865,1872.52,INR,NETBANKING,SUCCESS,,IOS,Delhi,2026-07-05 11:22:57.711365,2,11,6,False,False,1,1,0.0,1,2,False,
txn-0026743,demo-merchant-001,customer-02278,1894.41,INR,CARD,SUCCESS,,ANDROID,Hyderabad,2026-08-09 22:22:43.711365,1,22,6,False,False,3,0,1.0,0,4,False,
txn-0029111,demo-merchant-001,customer-04478,1315.07,INR,NETBANKING,SUCCESS,,DESKTOP,Chennai,2026-07-11 03:54:13.711365,1,3,5,False,False,4,0,1.0,0,3,False,
txn-0007342,demo-merchant-001,customer-03149,635.19,INR,CARD,FAILED,Temporary network failure,ANDROID,Mumbai,2026-06-21 20:27:38.711365,1,20,6,False,True,0,0,1.0,0,2,True,EVENING_DEGRADATION
txn-0002406,demo-merchant-001,customer-00838,5844.59,INR,UPI,FAILED,Insufficient funds,ANDROID,Bengaluru,2026-07-24 21:10:59.711365,1,21,4,False,True,0,0,1.0,0,2,True,UPI_DEGRADATION
txn-0035473,demo-merchant-001,customer-00179,2206.59,INR,CARD,SUCCESS,,ANDROID,Hyderabad,2026-07-17 00:27:45.711365,1,0,4,False,False,3,0,1.0,0,1,False,
txn-0030368,demo-merchant-001,customer-00502,6609.47,INR,CARD,SUCCESS,,DESKTOP,Chennai,2026-08-30 15:03:40.711365,1,15,6,False,False,4,3,0.25,0,4,False,
txn-0043069,demo-merchant-001,customer-01271,1727.69,INR,NETBANKING,SUCCESS,,DESKTOP,Chennai,2026-07-30 13:18:36.711365,1,13,3,False,False,7,1,0.8571,0,1,False,
txn-0037059,demo-merchant-001,customer-01246,4308.05,INR,WALLET,SUCCESS,,DESKTOP,Bengaluru,2026-06-28 04:25:03.711365,1,4,6,False,False,9,1,0.8889,0,3,False,
txn-0008212,demo-merchant-001,customer-04940,1049.93,INR,UPI,SUCCESS,,IOS,Chennai,2026-09-01 17:28:01.711365,1,17,1,False,False,3,1,0.6667,0,1,False,
txn-0031097,demo-merchant-001,customer-01243,1441.8,INR,WALLET,SUCCESS,,IOS,Delhi,2026-07-31 13:28:37.711365,1,13,4,False,False,8,0,1.0,0,2,False,
txn-0018877,demo-merchant-001,customer-04684,703.06,INR,CARD,SUCCESS,,ANDROID,Chennai,2026-08-27 13:05:04.711365,1,13,3,False,False,5,2,0.6,0,5,False,
txn-0034222,demo-merchant-001,customer-00209,2957.8,INR,NETBANKING,SUCCESS,,ANDROID,Bengaluru,2026-06-17 18:44:22.711365,1,18,2,False,False,7,0,1.0,0,5,False,
txn-0040353,demo-merchant-001,customer-02017,3037.32,INR,UPI,SUCCESS,,IOS,Hyderabad,2026-08-05 12:11:04.711365,1,12,2,False,False,7,1,0.8571,0,1,False,
txn-0009050,demo-merchant-001,customer-04069,4934.37,INR,NETBANKING,SUCCESS,,IOS,Chennai,2026-08-05 08:31:43.711365,1,8,2,False,False,3,2,0.3333,0,4,False,
txn-0025837,demo-merchant-001,customer-04469,2155.01,INR,UPI,FAILED,Bank declined,ANDROID,Chennai,2026-07-04 12:02:44.711365,1,12,5,False,False,2,1,0.5,0,3,False,
txn-0049080,demo-merchant-001,customer-02341,2627.72,INR,UPI,SUCCESS,,ANDROID,Mumbai,2026-08-02 18:15:16.711365,1,18,6,False,False,10,3,0.7,0,4,False,
txn-0037489,demo-merchant-001,customer-01558,1462.42,INR,WALLET,SUCCESS,,IOS,Hyderabad,2026-07-10 10:48:34.711365,1,10,4,False,False,7,1,0.8571,0,3,False,
txn-0015560,demo-merchant-001,customer-00107,3108.21,INR,CARD,SUCCESS,,ANDROID,Chennai,2026-07-18 14:40:32.711365,1,14,5,False,False,5,2,0.6,0,2,False,
txn-0010354,demo-merchant-001,customer-04074,1385.1,INR,UPI,SUCCESS,,IOS,Mumbai,2026-07-17 01:17:18.711365,1,1,4,False,False,1,0,1.0,0,5,False,
txn-0002415,demo-merchant-001,customer-00259,4514.42,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-06-29 22:17:01.711365,1,22,0,False,True,0,0,1.0,0,4,True,UPI_DEGRADATION
txn-0002263,demo-merchant-001,customer-03490,5375.08,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-07-04 21:56:07.711365,1,21,5,False,True,0,0,1.0,0,2,True,UPI_DEGRADATION
txn-0024165,demo-merchant-001,customer-01456,3053.13,INR,UPI,SUCCESS,,IOS,Delhi,2026-07-08 15:59:15.711365,1,15,2,False,False,6,2,0.6667,0,1,False,
txn-0043856,demo-merchant-001,customer-02569,4566.56,INR,CARD,SUCCESS,,DESKTOP,Chennai,2026-07-21 03:32:37.711365,1,3,1,False,False,6,1,0.8333,0,3,False,
txn-0031607,demo-merchant-001,customer-02439,4935.3,INR,NETBANKING,SUCCESS,,IOS,Delhi,2026-07-21 03:54:37.711365,1,3,1,False,False,6,1,0.8333,0,5,False,
txn-0010153,demo-merchant-001,customer-01267,2313.78,INR,UPI,SUCCESS,,IOS,Delhi,2026-08-05 04:36:46.711365,3,4,2,False,False,3,1,0.6667,2,3,False,
txn-0043456,demo-merchant-001,customer-04808,6628.33,INR,UPI,FAILED,Payment timeout,IOS,Hyderabad,2026-07-17 13:05:29.711365,1,13,4,False,False,18,2,0.8889,0,1,False,
txn-0028856,demo-merchant-001,customer-01552,2049.91,INR,NETBANKING,SUCCESS,,ANDROID,Delhi,2026-07-27 11:08:19.711365,1,11,0,False,False,3,1,0.6667,0,1,False,
txn-0014959,demo-merchant-001,customer-01304,1086.63,INR,WALLET,SUCCESS,,ANDROID,Mumbai,2026-08-23 12:33:19.711365,1,12,6,False,False,3,1,0.6667,0,4,False,
txn-0021917,demo-merchant-001,customer-03917,2745.23,INR,NETBANKING,SUCCESS,,DESKTOP,Mumbai,2026-08-06 00:46:25.711365,1,0,3,False,False,6,1,0.8333,0,5,False,
txn-0021863,demo-merchant-001,customer-00452,3720.74,INR,CARD,SUCCESS,,ANDROID,Bengaluru,2026-07-22 08:58:23.711365,1,8,2,False,False,1,0,1.0,0,1,False,
txn-0017219,demo-merchant-001,customer-03248,2669.35,INR,UPI,SUCCESS,,ANDROID,Chennai,2026-06-08 12:19:21.711365,1,12,0,False,False,1,0,1.0,0,4,False,
txn-0002541,demo-merchant-001,customer-00867,1133.7,INR,UPI,FAILED,Authentication failure,ANDROID,Bengaluru,2026-08-02 22:11:37.711365,1,22,6,False,False,1,0,1.0,0,2,True,UPI_DEGRADATION
txn-0048475,demo-merchant-001,customer-00718,1400.6,INR,UPI,SUCCESS,,IOS,Delhi,2026-06-14 23:20:41.711365,1,23,6,False,False,4,0,1.0,0,1,False,
txn-0042949,demo-merchant-001,customer-00684,5531.07,INR,UPI,SUCCESS,,DESKTOP,Chennai,2026-06-11 23:29:10.711365,3,23,3,False,False,13,1,0.9231,2,1,False,
txn-0032937,demo-merchant-001,customer-03509,4296.18,INR,CARD,SUCCESS,,DESKTOP,Delhi,2026-08-06 15:53:59.711365,1,15,3,False,False,6,2,0.6667,0,2,False,
txn-0006526,demo-merchant-001,customer-03152,2294.06,INR,UPI,FAILED,Payment timeout,ANDROID,Delhi,2026-08-01 18:46:42.711365,1,18,5,False,False,3,0,1.0,0,5,True,EVENING_DEGRADATION
txn-0008545,demo-merchant-001,customer-01786,1478.81,INR,UPI,SUCCESS,,IOS,Delhi,2026-08-24 04:59:29.711365,3,4,0,False,False,3,1,0.6667,2,2,False,
txn-0011156,demo-merchant-001,customer-01220,1591.56,INR,NETBANKING,SUCCESS,,ANDROID,Delhi,2026-06-28 05:37:07.711365,1,5,6,False,False,1,0,1.0,0,3,False,
txn-0041545,demo-merchant-001,customer-03051,1139.62,INR,NETBANKING,SUCCESS,,IOS,Bengaluru,2026-06-26 05:43:19.711365,1,5,4,False,False,14,3,0.7857,0,5,False,
txn-0019877,demo-merchant-001,customer-02714,4869.36,INR,NETBANKING,SUCCESS,,DESKTOP,Delhi,2026-07-20 13:58:11.711365,1,13,0,False,False,3,1,0.6667,0,2,False,
txn-0030102,demo-merchant-001,customer-03326,4884.71,INR,CARD,SUCCESS,,IOS,Hyderabad,2026-07-03 02:15:41.711365,1,2,4,False,False,8,0,1.0,0,1,False,
txn-0040824,demo-merchant-001,customer-02321,1362.07,INR,WALLET,SUCCESS,,DESKTOP,Delhi,2026-06-22 14:13:37.711365,1,14,0,False,False,8,3,0.625,0,1,False,
txn-0001569,demo-merchant-001,customer-00277,572.99,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-07-09 20:52:50.711365,1,20,3,False,False,1,0,1.0,0,4,True,UPI_DEGRADATION
txn-0018944,demo-merchant-001,customer-04209,670.42,INR,CARD,SUCCESS,,DESKTOP,Delhi,2026-07-13 18:49:31.711365,1,18,0,False,True,0,0,1.0,0,4,False,
txn-0020849,demo-merchant-001,customer-02728,770.15,INR,WALLET,SUCCESS,,DESKTOP,Mumbai,2026-06-29 12:35:40.711365,1,12,0,False,False,6,1,0.8333,0,3,False,
txn-0004937,demo-merchant-001,customer-00084,11560.26,INR,CARD,SUCCESS,,IOS,Mumbai,2026-07-03 22:39:42.711365,2,22,4,True,False,2,2,0.0,1,3,True,HIGH_VALUE_CARD_DEGRADATION
txn-0043504,demo-merchant-001,customer-01443,1920.19,INR,CARD,SUCCESS,,ANDROID,Hyderabad,2026-07-18 05:06:57.711365,1,5,5,False,False,10,4,0.6,0,1,False,
txn-0008514,demo-merchant-001,customer-00211,9066.35,INR,WALLET,SUCCESS,,DESKTOP,Mumbai,2026-08-20 18:10:54.711365,2,18,3,False,False,1,0,1.0,1,5,False,
txn-0048010,demo-merchant-001,customer-04797,2648.82,INR,NETBANKING,SUCCESS,,DESKTOP,Bengaluru,2026-07-24 19:22:58.711365,1,19,4,False,False,12,1,0.9167,0,2,False,
txn-0036474,demo-merchant-001,customer-00199,4560.19,INR,CARD,SUCCESS,,ANDROID,Chennai,2026-08-06 18:42:23.711365,2,18,3,False,False,7,0,1.0,1,2,False,
txn-0002968,demo-merchant-001,customer-04334,1267.27,INR,UPI,FAILED,Authentication failure,ANDROID,Bengaluru,2026-07-30 23:38:03.711365,1,23,3,False,False,2,2,0.0,0,1,True,UPI_DEGRADATION
txn-0049649,demo-merchant-001,customer-02620,976.19,INR,UPI,SUCCESS,,DESKTOP,Hyderabad,2026-07-04 16:31:51.711365,1,16,5,False,False,11,1,0.9091,0,1,False,
txn-0030725,demo-merchant-001,customer-02034,2643.08,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-06-08 06:29:53.711365,1,6,0,False,False,6,2,0.6667,0,2,False,
txn-0024201,demo-merchant-001,customer-03574,1299.55,INR,NETBANKING,SUCCESS,,IOS,Bengaluru,2026-06-26 16:02:57.711365,1,16,4,False,False,5,1,0.8,0,4,False,
txn-0042335,demo-merchant-001,customer-01800,1006.29,INR,NETBANKING,SUCCESS,,IOS,Chennai,2026-08-08 02:51:36.711365,1,2,5,False,False,8,3,0.625,0,1,False,
txn-0022401,demo-merchant-001,customer-04979,2672.42,INR,WALLET,SUCCESS,,IOS,Mumbai,2026-08-22 22:00:32.711365,1,22,5,False,False,1,0,1.0,0,2,False,
txn-0011645,demo-merchant-001,customer-03842,1822.04,INR,UPI,SUCCESS,,IOS,Chennai,2026-07-14 01:08:46.711365,1,1,1,False,False,2,1,0.5,0,1,False,
txn-0026223,demo-merchant-001,customer-00931,1242.47,INR,CARD,FAILED,Bank declined,ANDROID,Mumbai,2026-07-10 07:28:16.711365,2,7,4,False,False,4,1,0.75,1,2,False,
txn-0026488,demo-merchant-001,customer-01003,2826.68,INR,UPI,SUCCESS,,DESKTOP,Chennai,2026-06-30 11:13:17.711365,1,11,1,False,False,5,0,1.0,0,3,False,
txn-0011192,demo-merchant-001,customer-04484,2433.51,INR,NETBANKING,SUCCESS,,ANDROID,Bengaluru,2026-06-06 06:38:35.711365,1,6,5,False,False,2,1,0.5,0,2,False,
txn-0015323,demo-merchant-001,customer-00288,2030.96,INR,WALLET,SUCCESS,,DESKTOP,Hyderabad,2026-08-16 12:26:51.711365,2,12,6,False,False,1,0,1.0,1,3,False,
txn-0020771,demo-merchant-001,customer-02508,537.16,INR,UPI,SUCCESS,,DESKTOP,Mumbai,2026-08-04 23:09:16.711365,1,23,1,False,False,3,1,0.6667,0,1,False,
txn-0001673,demo-merchant-001,customer-04995,1461.91,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-08-23 20:38:36.711365,1,20,6,False,True,0,0,1.0,0,1,True,UPI_DEGRADATION
txn-0014601,demo-merchant-001,customer-03093,1829.54,INR,CARD,SUCCESS,,DESKTOP,Delhi,2026-08-12 03:38:20.711365,1,3,2,False,False,1,1,0.0,0,3,False,
txn-0036961,demo-merchant-001,customer-01992,2191.14,INR,CARD,SUCCESS,,DESKTOP,Mumbai,2026-06-27 12:28:30.711365,1,12,5,False,False,8,1,0.875,0,2,False,
txn-0002547,demo-merchant-001,customer-03696,664.35,INR,UPI,FAILED,Payment timeout,ANDROID,Bengaluru,2026-07-16 21:05:10.711365,1,21,3,False,False,1,0,1.0,0,5,True,UPI_DEGRADATION
txn-0019828,demo-merchant-001,customer-04227,1503.97,INR,CARD,SUCCESS,,IOS,Delhi,2026-08-15 19:46:01.711365,2,19,5,False,False,5,2,0.6,1,2,False,
txn-0027328,demo-merchant-001,customer-00683,3086.05,INR,WALLET,SUCCESS,,DESKTOP,Bengaluru,2026-07-22 19:23:31.711365,1,19,2,False,False,5,0,1.0,0,5,False,
txn-0040025,demo-merchant-001,customer-01873,2990.15,INR,WALLET,SUCCESS,,DESKTOP,Hyderabad,2026-07-15 10:27:08.711365,2,10,2,False,False,3,0,1.0,1,2,False,
txn-0030606,demo-merchant-001,customer-02712,3783.92,INR,NETBANKING,SUCCESS,,IOS,Delhi,2026-07-08 03:32:19.711365,2,3,2,False,False,6,2,0.6667,1,3,False,
txn-0007826,demo-merchant-001,customer-01813,1430.43,INR,UPI,SUCCESS,,ANDROID,Delhi,2026-08-13 19:03:24.711365,1,19,3,False,False,1,0,1.0,0,1,True,EVENING_DEGRADATION
txn-0023202,demo-merchant-001,customer-04462,539.93,INR,WALLET,SUCCESS,,DESKTOP,Bengaluru,2026-08-27 21:19:17.711365,1,21,3,False,False,6,0,1.0,0,4,False,
txn-0042661,demo-merchant-001,customer-03242,2460.55,INR,NETBANKING,SUCCESS,,ANDROID,Hyderabad,2026-06-15 00:32:45.711365,2,0,0,False,False,6,0,1.0,1,4,False,
txn-0034673,demo-merchant-001,customer-03322,6685.57,INR,WALLET,SUCCESS,,ANDROID,Hyderabad,2026-08-18 18:09:16.711365,1,18,1,False,False,7,1,0.8571,0,4,False,
txn-0027905,demo-merchant-001,customer-03252,1513.39,INR,UPI,SUCCESS,,ANDROID,Delhi,2026-06-18 11:17:20.711365,1,11,3,False,False,4,1,0.75,0,1,False,
txn-0002537,demo-merchant-001,customer-02188,4365.8,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-09-01 21:45:56.711365,2,21,1,False,False,1,1,0.0,1,2,True,UPI_DEGRADATION
txn-0003589,demo-merchant-001,customer-02977,17411.07,INR,CARD,FAILED,Insufficient funds,IOS,Mumbai,2026-07-02 13:58:58.711365,1,13,3,True,False,2,1,0.5,0,1,True,HIGH_VALUE_CARD_DEGRADATION
txn-0015719,demo-merchant-001,customer-03087,2468.87,INR,WALLET,SUCCESS,,DESKTOP,Chennai,2026-06-23 21:23:38.711365,1,21,1,False,False,6,1,0.8333,0,3,False,
txn-0019420,demo-merchant-001,customer-01024,9492.54,INR,UPI,SUCCESS,,IOS,Chennai,2026-06-17 22:44:47.711365,1,22,2,False,False,5,0,1.0,0,4,False,
txn-0018322,demo-merchant-001,customer-02376,2744.82,INR,WALLET,SUCCESS,,DESKTOP,Mumbai,2026-07-18 18:53:11.711365,1,18,5,False,False,3,1,0.6667,0,3,False,
txn-0014453,demo-merchant-001,customer-01516,1966.16,INR,CARD,FAILED,Payment timeout,IOS,Chennai,2026-08-06 16:07:29.711365,1,16,3,False,False,6,3,0.5,0,1,False,
txn-0000550,demo-merchant-001,customer-04692,1233.63,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-08-14 22:04:50.711365,1,22,4,False,True,0,0,1.0,0,5,True,UPI_DEGRADATION
txn-0018359,demo-merchant-001,customer-03858,4068.38,INR,WALLET,SUCCESS,,ANDROID,Chennai,2026-07-28 16:07:47.711365,1,16,1,False,False,2,1,0.5,0,1,False,
txn-0023060,demo-merchant-001,customer-03917,1269.56,INR,CARD,SUCCESS,,ANDROID,Hyderabad,2026-06-17 16:50:40.711365,1,16,2,False,False,7,1,0.8571,0,1,False,
txn-0030960,demo-merchant-001,customer-00400,2112.36,INR,NETBANKING,SUCCESS,,IOS,Bengaluru,2026-06-17 19:43:00.711365,1,19,2,False,False,6,1,0.8333,0,4,False,
txn-0024236,demo-merchant-001,customer-03810,1142.62,INR,WALLET,SUCCESS,,ANDROID,Delhi,2026-07-24 19:53:27.711365,1,19,4,False,False,2,1,0.5,0,2,False,
txn-0019430,demo-merchant-001,customer-04785,1596.47,INR,UPI,SUCCESS,,ANDROID,Hyderabad,2026-06-16 12:32:59.711365,1,12,1,False,False,2,0,1.0,0,2,False,
txn-0023723,demo-merchant-001,customer-04847,3633.1,INR,WALLET,SUCCESS,,DESKTOP,Hyderabad,2026-07-10 22:32:49.711365,1,22,4,False,False,5,0,1.0,0,5,False,
txn-0032476,demo-merchant-001,customer-02147,3757.57,INR,CARD,SUCCESS,,ANDROID,Mumbai,2026-07-10 05:07:42.711365,1,5,4,False,False,10,0,1.0,0,4,False,
txn-0025149,demo-merchant-001,customer-02124,1301.24,INR,NETBANKING,SUCCESS,,ANDROID,Hyderabad,2026-08-17 05:27:15.711365,1,5,0,False,False,4,1,0.75,0,1,False,
txn-0016825,demo-merchant-001,customer-04381,628.54,INR,WALLET,SUCCESS,,ANDROID,Chennai,2026-06-11 15:56:30.711365,1,15,3,False,False,3,1,0.6667,0,3,False,
txn-0025680,demo-merchant-001,customer-03953,1247.08,INR,UPI,SUCCESS,,IOS,Chennai,2026-08-19 15:51:21.711365,1,15,2,False,False,8,0,1.0,0,3,False,
txn-0012872,demo-merchant-001,customer-03517,1538.86,INR,UPI,SUCCESS,,ANDROID,Hyderabad,2026-08-27 19:53:45.711365,3,19,3,False,False,7,1,0.8571,2,1,False,
txn-0047761,demo-merchant-001,customer-01429,2899.64,INR,NETBANKING,FAILED,Temporary network failure,ANDROID,Hyderabad,2026-08-06 19:39:34.711365,1,19,3,False,False,9,1,0.8889,0,1,False,
txn-0013016,demo-merchant-001,customer-03807,1794.0,INR,WALLET,SUCCESS,,ANDROID,Delhi,2026-08-02 18:43:16.711365,1,18,6,False,False,1,0,1.0,0,2,False,
txn-0043915,demo-merchant-001,customer-04796,2296.22,INR,CARD,SUCCESS,,DESKTOP,Delhi,2026-08-11 01:42:40.711365,1,1,1,False,False,9,0,1.0,0,3,False,
txn-0026883,demo-merchant-001,customer-03710,2349.51,INR,WALLET,FAILED,Payment timeout,ANDROID,Delhi,2026-07-30 13:49:11.711365,1,13,3,False,False,4,1,0.75,0,4,False,
